Time (s)	Horizontal Distance (m)	Vertical Distance (m)
1.2693780049750456	15.867225062188075	19.587369437219284
1.2738009248530076	15.922511560662599	19.628011906004183
1.2782238447309693	15.97779805913712	19.668462665030656
1.2826467646089312	16.033084557611645	19.708721714298715
1.287069684486893	16.088371056086167	19.748789053808352
1.291492604364855	16.14365755456069	19.788664683559574
1.2959155242428166	16.198944053035213	19.828348603552374
1.3003384441207786	16.254230551509735	19.867840813786756
1.3047613639987403	16.309517049984258	19.907141314262716
1.3091842838767023	16.364803548458784	19.946250104980262
1.313607203754664	16.420090046933304	19.985167185939385
1.318030123632626	16.47537654540783	20.023892557140087
1.3224530435105877	16.53066304388235	20.062426218582374
1.3268759633885494	16.58594954235687	20.100768170266235
1.3312988832665114	16.641236040831398	20.13891841219168
1.335721803144473	16.696522539305917	20.176876944358707
1.340144723022435	16.751809037780443	20.214643766767317
1.3445676429003968	16.807095536254966	20.252218879417505
1.3489905627783587	16.86238203472949	20.28960228230927
1.3534134826563204	16.91766853320401	20.32679397544262
1.3578364025342824	16.972955031678534	20.363793958817553
1.3622593224122441	17.028241530153057	20.40060223243406
1.366682242290206	17.08352802862758	20.437218796292154
1.3711051621681678	17.138814527102102	20.47364365039182
1.3755280820461298	17.194101025576625	20.509876794733074
1.3799510019240915	17.249387524051148	20.54591822931591
1.3843739218020532	17.30467402252567	20.58176795414032
1.3887968416800152	17.359960521000193	20.617425969206316
1.3932197615579769	17.415247019474716	20.652892274513892
1.3976426814359388	17.47053351794924	20.68816687006305
1.4020656013139006	17.52582001642376	20.723249755853786
1.4064885211918625	17.581106514898288	20.758140931886103
1.4109114410698242	17.636393013372807	20.792840398159996
1.4153343609477862	17.691679511847333	20.827348154675484
1.419757280825748	17.746966010321856	20.861664201432536
1.4241802007037099	17.80225250879638	20.895788538431177
1.4286031205816716	17.8575390072709	20.929721165671396
1.4330260404596336	17.912825505745424	20.9634620831532
1.4374489603375953	17.968112004219947	20.99701129087658
1.4418718802155572	18.02339850269447	21.030368788841542
1.446294800093519	18.078685001168992	21.063534577048088
1.4507177199714807	18.133971499643515	21.096508655496212
1.4551406398494426	18.189257998118038	21.129291024185918
1.4595635597274044	18.24454449659256	21.1618816831172
1.4639864796053663	18.299830995067083	21.194280632290067
1.468409399483328	18.355117493541606	21.226487871704514
1.47283231936129	18.410403992016132	21.25850340136054
1.4772552392392517	18.46569049049065	21.29032722125815
1.4816781591172137	18.520976988965177	21.321959331397338
1.4861010789951754	18.576263487439697	21.353399731778104
1.4905239988731374	18.631549985914223	21.384648422400453
1.494946918751099	18.686836484388746	21.41570540326439
1.499369838629061	18.74212298286327	21.4465706743699
1.5037927585070228	18.79740948133779	21.477244235716988
1.5082156783849847	18.852695979812314	21.507726087305663
1.5126385982629464	18.907982478286836	21.53801622913592
1.5170615181409082	18.96326897676136	21.56811466120775
1.5214844380188701	19.018555475235882	21.598021383521164
1.5259073578968319	19.073841973710405	21.62773639607616
1.5303302777747938	19.129128472184927	21.657259698872735
1.5347531976527555	19.18441497065945	21.686591291910894
1.5391761175307175	19.239701469133973	21.715731175190633
1.5435990374086792	19.294987967608495	21.744679348711948
1.5480219572866412	19.35027446608302	21.773435812474847
1.5524448771646029	19.40556096455754	21.80200056647933
1.5568677970425648	19.460847463032067	21.83037361072539
1.5612907169205266	19.516133961506586	21.85855494521303
1.5657136367984885	19.571420459981113	21.886544569942252
1.5701365566764502	19.626706958455635	21.914342484913057
1.574559476554412	19.681993456930154	21.941948690125436
1.578982396432374	19.73727995540468	21.9693631855794
1.5834053163103357	19.7925664538792	21.99658597127494
1.5878282361882976	19.847852952353726	22.023617047212063
1.5922511560662593	19.90313945082825	22.050456413390773
1.5966740759442213	19.95842594930277	22.07710406981106
1.601096995822183	20.013712447777294	22.103560016472926
1.605519915700145	20.068998946251817	22.129824253376373
1.6099428355781067	20.12428544472634	22.155896780521406
1.6143657554560686	20.179571943200862	22.181777597908017
1.6187886753340304	20.234858441675385	22.2074667055362
1.6232115952119923	20.29014494014991	22.23296410340597
1.627634515089954	20.34543143862443	22.25826979151732
1.632057434967916	20.400717937098957	22.283383769870248
1.6364803548458777	20.456004435573476	22.308306038464764
1.6409032747238395	20.511290934048	22.333036597300854
1.6453261946018014	20.566577432522525	22.357575446378533
1.6497491144797631	20.621863930997044	22.381922585697787
1.654172034357725	20.67715042947157	22.406078015258622
1.6585949542356868	20.73243692794609	22.430041735061035
1.6630178741136488	20.787723426420616	22.453813745105034
1.6674407939916105	20.84300992489514	22.477394045390604
1.6718637138695724	20.89829642336966	22.500782635917766
1.6762866337475342	20.953582921844184	22.52397951668651
1.6807095536254961	21.008869420318707	22.546984687696828
1.6851324735034579	21.06415591879323	22.56979814894872
1.6895553933814198	21.119442417267752	22.592419900442202
1.6939783132593815	21.174728915742275	22.614849942177266
1.6984012331373433	21.230015414216798	22.63708827415391
1.7028241530153052	21.28530191269132	22.65913489637213
1.707247072893267	21.340588411165843	22.68098980883193
1.7116699927712289	21.395874909640366	22.702653011533314
1.7160929126491906	21.45116140811489	22.724124504476283
1.7205158325271526	21.506447906589415	22.745404287660826
1.7249387524051143	21.561734405063934	22.76649236108695
1.7293616722830762	21.61702090353846	22.787388724754656
1.733784592161038	21.67230740201298	22.808093378663948
1.738207512039	21.727593900487506	22.828606322814814
1.7426304319169617	21.78288039896203	22.84892755720726
1.7470533517949236	21.83816689743655	22.86905708184129
1.7514762716728853	21.893453395911074	22.888994896716895
1.7558991915508473	21.948739894385596	22.908741001834095
1.760322111428809	22.00402639286012	22.928295397192862
1.7647450313067707	22.059312891334642	22.94765808279321
1.7691679511847327	22.114599389809165	22.966829058635145
1.7735908710626944	22.169885888283687	22.98580832471866
1.7780137909406564	22.22517238675821	23.004595881043755
1.782436710818618	22.280458885232733	23.023191727610428
1.78685963069658	22.335745383707255	23.04159586441868
1.7912825505745418	22.391031882181778	23.059808291468517
1.7957054704525037	22.446318380656304	23.07782900875994
1.8001283903304655	22.501604879130824	23.095658016292933
1.8045513102084274	22.55689137760535	23.11329531406751
1.8089742300863891	22.61217787607987	23.130740902083666
1.813397149964351	22.667464374554395	23.147994780341406
1.8178200698423128	22.722750873028918	23.165056948840732
1.8222429897202748	22.77803737150344	23.181927407581632
1.8266659095982365	22.833323869977963	23.19860615656411
1.8310888294761982	22.888610368452483	23.215093195788175
1.8355117493541602	22.94389686692701	23.23138852525382
1.839934669232122	22.99918336540153	23.24749214496104
1.8443575891100839	23.054469863876054	23.263404054909845
1.8487805089880456	23.109756362350577	23.279124255100225
1.8532034288660075	23.1650428608251	23.29465274553219
1.8576263487439693	23.220329359299622	23.30998952620574
1.8620492686219312	23.275615857774145	23.32513459712087
1.866472188499893	23.330902356248668	23.34008795827757
1.8708951083778549	23.386188854723194	23.35484960967586
1.8753180282558166	23.441475353197713	23.369419551315733
1.8797409481337786	23.49676185167224	23.38379778319718
1.8841638680117403	23.55204835014676	23.397984305320207
1.888586787889702	23.60733484862128	23.411979117684815
1.893009707767664	23.662621347095808	23.42578222029101
1.8974326276456257	23.717907845570327	23.439393613138783
1.9018555475235877	23.773194344044853	23.452813296228136
1.9062784674015494	23.828480842519372	23.466041269559067
1.9107013872795113	23.8837673409939	23.479077533131584
1.915124307157473	23.93905383946842	23.49192208694568
1.919547227035435	23.994340337942944	23.504574931001354
1.9239701469133967	24.049626836417467	23.51703606529861
1.9283930667913587	24.10491333489199	23.529305489837448
1.9328159866693204	24.160199833366512	23.541383204617862
1.9372389065472824	24.215486331841035	23.553269209639858
1.941661826425244	24.270772830315558	23.564963504903442
1.946084746303206	24.326059328790084	23.5764660904086
1.9505076661811678	24.381345827264603	23.58777696615534
1.9549305860591295	24.436632325739126	23.598896132143665
1.9593535059370915	24.49191882421365	23.609823588373565
1.9637764258150532	24.54720532268817	23.620559334845048
1.9681993456930151	24.602491821162698	23.63110337155811
1.9726222655709769	24.657778319637217	23.641455698512747
1.9770451854489388	24.713064818111743	23.65161631570898
1.9814681053269005	24.768351316586262	23.661585223146783
1.9858910252048625	24.82363781506079	23.671362420826167
1.9903139450828242	24.87892431353531	23.680947908747132
1.9947368649607862	24.934210812009834	23.69034168690968
1.999159784838748	24.989497310484357	23.699543755313808
2.0035827047167096	25.04478380895888	23.708554113959515
2.008005624594672	25.100070307433406	23.717372762846807
2.0124285444726335	25.155356805907925	23.725999701975674
2.0168514643505953	25.210643304382447	23.73443493134613
2.021274384228557	25.26592980285697	23.742678450958156
2.0256973041065187	25.321216301331493	23.750730260811764
2.030120223984481	25.37650279980602	23.75859036090696
2.0345431438624426	25.43178929828054	23.766258751243733
2.0389660637404043	25.48707579675506	23.77373543182209
2.043388983618366	25.542362295229584	23.78102040264202
2.0478119034963282	25.59764879370411	23.788113663703538
2.05223482337429	25.652935292178633	23.795015215006632
2.0566577432522517	25.708221790653152	23.80172505655131
2.0610806631302134	25.763508289127675	23.808243188337563
2.0655035830081756	25.8187947876022	23.814569610365403
2.0699265028861373	25.874081286076724	23.82070432263482
2.074349422764099	25.929367784551246	23.826647325145817
2.078772342642061	25.98465428302577	23.8323986178984
2.0831952625200225	26.039940781500288	23.83795820089256
2.0876181823979847	26.095227279974814	23.843326074128303
